date,home,away,home_goals,away_goals,season,team,opponent,is_home,gf,ga,result,match_id,xg,npxg,poss,pass_acc,yellow_cards,red_cards,clearances
2024-08-31 19:00:00,Toulouse,Marseille,1,3,2024,Marseille,Toulouse,0,3,1,win,20240831_Toulouse_Marseille,1.29819,1.29819,76.0,91.8,2.0,0.0,11.0
2024-09-01 15:00:00,Angers,Nice,1,4,2024,Nice,Angers,0,4,1,win,20240901_Angers_Nice,2.53408,2.53408,46.0,80.4,4.0,1.0,22.0
2024-09-01 15:00:00,Le Havre,Auxerre,3,1,2024,Auxerre,Le Havre,0,1,3,loss,20240901_Le Havre_Auxerre,0.743523,0.743523,50.0,82.5,5.0,1.0,26.0
2024-09-01 18:45:00,Lille,Paris Saint Germain,1,3,2024,Paris Saint Germain,Lille,0,3,1,win,20240901_Lille_Paris Saint Germain,3.24139,2.48129,,,,,
2024-09-01 13:00:00,Monaco,Lens,1,1,2024,Lens,Monaco,0,1,1,draw,20240901_Monaco_Lens,1.91297,1.15287,38.0,71.1,4.0,0.0,34.0
2024-09-01 15:00:00,Reims,Rennes,2,1,2024,Rennes,Reims,0,1,2,loss,20240901_Reims_Rennes,1.02619,1.02619,47.0,78.9,1.0,0.0,23.0
2024-09-13 18:30:00,Saint-Etienne,Lille,1,0,2024,Lille,Saint-Etienne,0,0,1,loss,20240913_Saint-Etienne_Lille,2.73176,2.73176,70.0,85.4,1.0,0.0,10.0
2024-09-14 17:00:00,Auxerre,Monaco,0,3,2024,Monaco,Auxerre,0,3,0,win,20240914_Auxerre_Monaco,3.37672,3.37672,59.0,80.5,0.0,0.0,22.0
2024-09-14 15:00:00,Marseille,Nice,2,0,2024,Nice,Marseille,0,0,2,loss,20240914_Marseille_Nice,1.72041,1.72041,44.0,82.5,2.0,0.0,14.0
2024-09-14 19:00:00,Paris Saint Germain,Brest,3,1,2024,Brest,Paris Saint Germain,0,1,3,loss,20240914_Paris Saint Germain_Brest,1.00928,0.249183,33.0,74.9,3.0,0.0,30.0
2024-09-15 18:45:00,Lens,Lyon,0,0,2024,Lyon,Lens,0,0,0,draw,20240915_Lens_Lyon,0.529029,0.529029,46.0,74.2,0.0,0.0,25.0
2024-09-15 15:00:00,Nantes,Reims,1,2,2024,Reims,Nantes,0,2,1,win,20240915_Nantes_Reims,0.549218,0.549218,55.0,88.6,1.0,0.0,21.0
2024-09-15 13:00:00,Rennes,Montpellier,3,0,2024,Montpellier,Rennes,0,0,3,loss,20240915_Rennes_Montpellier,0.310262,0.310262,49.0,84.5,3.0,0.0,21.0
2024-09-15 15:00:00,Strasbourg,Angers,1,1,2024,Angers,Strasbourg,0,1,1,draw,20240915_Strasbourg_Angers,0.855084,0.855084,48.0,79.2,1.0,0.0,18.0
2024-09-15 15:00:00,Toulouse,Le Havre,2,0,2024,Le Havre,Toulouse,0,0,2,loss,20240915_Toulouse_Le Havre,0.15045,0.15045,46.0,79.1,1.0,0.0,27.0
2024-09-20 18:45:00,Nice,Saint-Etienne,8,0,2024,Saint-Etienne,Nice,0,0,8,loss,20240920_Nice_Saint-Etienne,0.335532,0.335532,,,,,
2024-09-21 15:00:00,Lille,Strasbourg,3,3,2024,Strasbourg,Lille,0,3,3,draw,20240921_Lille_Strasbourg,3.02005,3.02005,37.0,77.7,2.0,0.0,26.0
2024-09-21 19:00:00,Reims,Paris Saint Germain,1,1,2024,Paris Saint Germain,Reims,0,1,1,draw,20240921_Reims_Paris Saint Germain,1.90277,1.90277,,,,,
2024-09-21 17:00:00,Rennes,Lens,1,1,2024,Lens,Rennes,0,1,1,draw,20240921_Rennes_Lens,0.853348,0.853348,60.0,76.4,4.0,0.0,19.0
2024-09-22 15:00:00,Angers,Nantes,1,1,2024,Nantes,Angers,0,1,1,draw,20240922_Angers_Nantes,1.28588,1.28588,50.0,80.6,4.0,0.0,21.0
2024-09-22 15:00:00,Brest,Toulouse,2,0,2024,Toulouse,Brest,0,0,2,loss,20240922_Brest_Toulouse,2.3505,1.5904,57.0,77.3,1.0,0.0,18.0
2024-09-22 18:45:00,Lyon,Marseille,2,3,2024,Marseille,Lyon,0,3,2,win,20240922_Lyon_Marseille,0.675578,0.675578,37.0,76.8,3.0,1.0,38.0
2024-09-22 13:00:00,Monaco,Le Havre,3,1,2024,Le Havre,Monaco,0,1,3,loss,20240922_Monaco_Le Havre,0.580512,0.580512,39.0,72.9,3.0,0.0,29.0
2024-09-22 15:00:00,Montpellier,Auxerre,3,2,2024,Auxerre,Montpellier,0,2,3,loss,20240922_Montpellier_Auxerre,1.42586,1.42586,46.0,77.8,4.0,0.0,42.0
2024-09-27 17:00:00,Auxerre,Brest,3,0,2024,Brest,Auxerre,0,0,3,loss,20240927_Auxerre_Brest,0.726126,0.726126,61.0,80.5,0.0,0.0,21.0
2024-09-27 19:00:00,Paris Saint Germain,Rennes,3,1,2024,Rennes,Paris Saint Germain,0,1,3,loss,20240927_Paris Saint Germain_Rennes,2.02646,1.26636,39.0,79.5,3.0,0.0,14.0
2024-09-28 17:00:00,Le Havre,Lille,0,3,2024,Lille,Le Havre,0,3,0,win,20240928_Le Havre_Lille,3.5706,2.8105,62.0,88.4,1.0,0.0,12.0
2024-09-28 15:00:00,Lens,Nice,0,0,2024,Nice,Lens,0,0,0,draw,20240928_Lens_Nice,0.9614,0.9614,44.0,78.4,2.0,0.0,26.0
2024-09-28 19:00:00,Monaco,Montpellier,2,1,2024,Montpellier,Monaco,0,1,2,loss,20240928_Monaco_Montpellier,0.768868,0.768868,35.0,67.7,3.0,1.0,26.0
2024-09-29 15:00:00,Angers,Reims,1,3,2024,Reims,Angers,0,3,1,win,20240929_Angers_Reims,4.18122,4.18122,47.0,80.2,3.0,0.0,25.0
2024-09-29 15:00:00,Nantes,Saint-Etienne,2,2,2024,Saint-Etienne,Nantes,0,2,2,draw,20240929_Nantes_Saint-Etienne,1.0242,0.264104,,,,,
2024-09-29 18:45:00,Strasbourg,Marseille,1,0,2024,Marseille,Strasbourg,0,0,1,loss,20240929_Strasbourg_Marseille,0.782395,0.782395,59.0,85.2,1.0,0.0,22.0
2024-09-29 13:00:00,Toulouse,Lyon,1,2,2024,Lyon,Toulouse,0,2,1,win,20240929_Toulouse_Lyon,0.730803,0.730803,54.0,83.2,2.0,0.0,19.0
2024-10-04 18:45:00,Marseille,Angers,1,1,2024,Angers,Marseille,0,1,1,draw,20241004_Marseille_Angers,1.19435,1.19435,24.0,78.5,0.0,1.0,23.0
2024-10-05 17:00:00,Lille,Toulouse,2,1,2024,Toulouse,Lille,0,1,2,loss,20241005_Lille_Toulouse,1.43654,1.43654,43.0,79.4,2.0,0.0,19.0
2024-10-05 19:00:00,Rennes,Monaco,1,2,2024,Monaco,Rennes,0,2,1,win,20241005_Rennes_Monaco,0.498715,0.498715,42.0,73.7,4.0,0.0,33.0
2024-10-05 15:00:00,Saint-Etienne,Auxerre,3,1,2024,Auxerre,Saint-Etienne,0,1,3,loss,20241005_Saint-Etienne_Auxerre,0.71964,0.71964,58.0,77.0,1.0,0.0,13.0
2024-10-06 15:00:00,Brest,Le Havre,2,0,2024,Le Havre,Brest,0,0,2,loss,20241006_Brest_Le Havre,2.11913,2.11913,47.0,69.9,0.0,1.0,11.0
2024-10-06 13:00:00,Lyon,Nantes,2,0,2024,Nantes,Lyon,0,0,2,loss,20241006_Lyon_Nantes,0.765938,0.765938,39.0,77.9,2.0,0.0,35.0
2024-10-06 18:45:00,Nice,Paris Saint Germain,1,1,2024,Paris Saint Germain,Nice,0,1,1,draw,20241006_Nice_Paris Saint Germain,0.822322,0.822322,,,,,
2024-10-06 15:00:00,Reims,Montpellier,4,2,2024,Montpellier,Reims,0,2,4,loss,20241006_Reims_Montpellier,0.874094,0.874094,52.0,83.6,5.0,0.0,14.0
2024-10-06 15:00:00,Strasbourg,Lens,2,2,2024,Lens,Strasbourg,0,2,2,draw,20241006_Strasbourg_Lens,1.43012,1.43012,63.0,83.8,4.0,0.0,13.0
2024-10-18 18:45:00,Monaco,Lille,0,0,2024,Lille,Monaco,0,0,0,draw,20241018_Monaco_Lille,0.163769,0.163769,48.0,80.7,5.0,0.0,12.0
2024-10-19 15:00:00,Brest,Rennes,1,1,2024,Rennes,Brest,0,1,1,draw,20241019_Brest_Rennes,1.14445,1.14445,44.0,76.9,2.0,0.0,13.0
2024-10-19 19:00:00,Paris Saint Germain,Strasbourg,4,2,2024,Strasbourg,Paris Saint Germain,0,2,4,loss,20241019_Paris Saint Germain_Strasbourg,2.22038,2.22038,45.0,82.6,2.0,0.0,10.0
2024-10-19 17:00:00,Saint-Etienne,Lens,0,2,2024,Lens,Saint-Etienne,0,2,0,win,20241019_Saint-Etienne_Lens,1.35593,1.35593,63.0,85.2,2.0,0.0,12.0
2024-10-20 15:00:00,Auxerre,Reims,2,1,2024,Reims,Auxerre,0,1,2,loss,20241020_Auxerre_Reims,1.22872,1.22872,65.0,81.6,3.0,0.0,13.0
2024-10-20 13:00:00,Le Havre,Lyon,0,4,2024,Lyon,Le Havre,0,4,0,win,20241020_Le Havre_Lyon,2.76676,2.76676,61.0,84.9,4.0,0.0,20.0
2024-10-20 18:45:00,Montpellier,Marseille,0,5,2024,Marseille,Montpellier,0,5,0,win,20241020_Montpellier_Marseille,3.88109,3.88109,65.0,89.8,3.0,0.0,9.0
2024-10-20 15:00:00,Nantes,Nice,1,1,2024,Nice,Nantes,0,1,1,draw,20241020_Nantes_Nice,0.776883,0.776883,57.0,85.2,1.0,0.0,24.0
2024-10-20 15:00:00,Toulouse,Angers,1,1,2024,Angers,Toulouse,0,1,1,draw,20241020_Toulouse_Angers,1.47299,0.7129,35.0,68.2,4.0,0.0,37.0
2024-10-25 18:45:00,Rennes,Le Havre,1,0,2024,Le Havre,Rennes,0,0,1,loss,20241025_Rennes_Le Havre,0.272294,0.272294,40.0,78.2,4.0,1.0,44.0
2024-10-26 15:00:00,Angers,Saint-Etienne,4,2,2024,Saint-Etienne,Angers,0,2,4,loss,20241026_Angers_Saint-Etienne,1.33,0.569909,,,,,
2024-10-26 19:00:00,Lens,Lille,0,2,2024,Lille,Lens,0,2,0,win,20241026_Lens_Lille,1.47637,0.716276,42.0,72.6,5.0,0.0,31.0
2024-10-26 17:00:00,Reims,Brest,1,2,2024,Brest,Reims,0,2,1,win,20241026_Reims_Brest,1.64092,0.880825,47.0,77.8,2.0,0.0,37.0
2024-10-27 14:00:00,Lyon,Auxerre,2,2,2024,Auxerre,Lyon,0,2,2,draw,20241027_Lyon_Auxerre,1.0609,1.0609,38.0,72.7,4.0,0.0,25.0
2024-10-27 19:45:00,Marseille,Paris Saint Germain,0,3,2024,Paris Saint Germain,Marseille,0,3,0,win,20241027_Marseille_Paris Saint Germain,4.04221,4.04221,,,,,
2024-10-27 16:00:00,Montpellier,Toulouse,0,3,2024,Toulouse,Montpellier,0,3,0,win,20241027_Montpellier_Toulouse,2.88708,2.88708,49.0,84.4,2.0,0.0,26.0
2024-10-27 16:00:00,Nice,Monaco,2,1,2024,Monaco,Nice,0,1,2,loss,20241027_Nice_Monaco,0.796703,0.796703,59.0,81.5,5.0,1.0,21.0
2024-10-27 16:00:00,Strasbourg,Nantes,3,1,2024,Nantes,Strasbourg,0,1,3,loss,20241027_Strasbourg_Nantes,0.761926,0.761926,50.0,83.2,3.0,0.0,14.0
2024-11-01 20:00:00,Lille,Lyon,1,1,2024,Lyon,Lille,0,1,1,draw,20241101_Lille_Lyon,1.58011,1.58011,53.0,77.4,1.0,0.0,10.0
2024-11-01 18:00:00,Monaco,Angers,0,1,2024,Angers,Monaco,0,1,0,win,20241101_Monaco_Angers,0.50003,0.50003,37.0,72.2,1.0,0.0,34.0
2024-11-02 18:00:00,Brest,Nice,0,1,2024,Nice,Brest,0,1,0,win,20241102_Brest_Nice,1.92085,1.92085,37.0,75.5,2.0,0.0,30.0
2024-11-02 16:00:00,Paris Saint Germain,Lens,1,0,2024,Lens,Paris Saint Germain,0,0,1,loss,20241102_Paris Saint Germain_Lens,0.803421,0.803421,32.0,76.5,4.0,1.0,19.0
2024-11-02 20:00:00,Saint-Etienne,Strasbourg,2,0,2024,Strasbourg,Saint-Etienne,0,0,2,loss,20241102_Saint-Etienne_Strasbourg,0.451174,0.451174,64.0,90.4,1.0,0.0,11.0
2024-11-03 16:00:00,Auxerre,Rennes,4,0,2024,Rennes,Auxerre,0,0,4,loss,20241103_Auxerre_Rennes,0.701873,0.701873,61.0,83.3,2.0,0.0,20.0
2024-11-03 16:00:00,Le Havre,Montpellier,1,0,2024,Montpellier,Le Havre,0,0,1,loss,20241103_Le Havre_Montpellier,0.722691,0.722691,52.0,79.3,1.0,0.0,17.0
2024-11-03 19:45:00,Nantes,Marseille,1,2,2024,Marseille,Nantes,0,2,1,win,20241103_Nantes_Marseille,0.876221,0.876221,73.0,90.5,1.0,0.0,14.0
2024-11-03 14:00:00,Toulouse,Reims,1,0,2024,Reims,Toulouse,0,0,1,loss,20241103_Toulouse_Reims,0.818661,0.818661,49.0,76.2,3.0,0.0,33.0
2024-11-08 19:45:00,Marseille,Auxerre,1,3,2024,Auxerre,Marseille,0,3,1,win,20241108_Marseille_Auxerre,2.09466,2.09466,26.0,63.0,2.0,0.0,29.0
2024-11-09 20:00:00,Angers,Paris Saint Germain,2,4,2024,Paris Saint Germain,Angers,0,4,2,win,20241109_Angers_Paris Saint Germain,4.38095,4.38095,,,,,
2024-11-09 18:00:00,Lens,Nantes,3,2,2024,Nantes,Lens,0,2,3,loss,20241109_Lens_Nantes,1.49891,0.738813,33.0,76.0,0.0,0.0,18.0
2024-11-09 16:00:00,Strasbourg,Monaco,1,3,2024,Monaco,Strasbourg,0,3,1,win,20241109_Strasbourg_Monaco,3.42574,2.66564,57.0,82.9,2.0,0.0,18.0
2024-11-10 16:00:00,Le Havre,Reims,0,3,2024,Reims,Le Havre,0,3,0,win,20241110_Le Havre_Reims,2.69952,2.69952,45.0,80.3,4.0,0.0,39.0
2024-11-10 19:45:00,Lyon,Saint-Etienne,1,0,2024,Saint-Etienne,Lyon,0,0,1,loss,20241110_Lyon_Saint-Etienne,0.703111,0.703111,,,,,
2024-11-10 16:00:00,Montpellier,Brest,3,1,2024,Brest,Montpellier,0,1,3,loss,20241110_Montpellier_Brest,1.88669,1.88669,67.0,82.0,1.0,0.0,8.0
2024-11-10 14:00:00,Nice,Lille,2,2,2024,Lille,Nice,0,2,2,draw,20241110_Nice_Lille,2.19562,2.19562,57.0,86.1,2.0,0.0,23.0
2024-11-10 16:00:00,Rennes,Toulouse,0,2,2024,Toulouse,Rennes,0,2,0,win,20241110_Rennes_Toulouse,1.31564,1.31564,33.0,70.4,1.0,0.0,31.0
2024-11-22 18:00:00,Monaco,Brest,3,2,2024,Brest,Monaco,0,2,3,loss,20241122_Monaco_Brest,1.38684,1.38684,49.0,73.7,2.0,0.0,16.0
2024-11-22 20:00:00,Paris Saint Germain,Toulouse,3,0,2024,Toulouse,Paris Saint Germain,0,0,3,loss,20241122_Paris Saint Germain_Toulouse,1.84157,1.84157,28.0,73.2,2.0,0.0,24.0
2024-11-23 16:00:00,Lens,Marseille,1,3,2024,Marseille,Lens,0,3,1,win,20241123_Lens_Marseille,1.37895,1.37895,55.0,82.1,3.0,0.0,24.0
2024-11-23 20:00:00,Reims,Lyon,1,1,2024,Lyon,Reims,0,1,1,draw,20241123_Reims_Lyon,1.92683,1.92683,59.0,87.1,0.0,0.0,22.0
2024-11-23 18:00:00,Saint-Etienne,Montpellier,1,0,2024,Montpellier,Saint-Etienne,0,0,1,loss,20241123_Saint-Etienne_Montpellier,0.862794,0.862794,67.0,84.6,5.0,0.0,13.0
2024-11-24 16:00:00,Auxerre,Angers,1,0,2024,Angers,Auxerre,0,0,1,loss,20241124_Auxerre_Angers,1.14148,1.14148,52.0,81.4,1.0,0.0,14.0
2024-11-24 14:00:00,Lille,Rennes,1,0,2024,Rennes,Lille,0,0,1,loss,20241124_Lille_Rennes,0.178059,0.178059,48.0,82.3,2.0,0.0,16.0
2024-11-24 16:00:00,Nantes,Le Havre,0,2,2024,Le Havre,Nantes,0,2,0,win,20241124_Nantes_Le Havre,0.977121,0.977121,30.0,71.2,1.0,0.0,74.0
2024-11-24 19:45:00,Nice,Strasbourg,2,1,2024,Strasbourg,Nice,0,1,2,loss,20241124_Nice_Strasbourg,0.524154,0.524154,46.0,80.5,0.0,0.0,29.0
2024-11-29 19:45:00,Reims,Lens,0,2,2024,Lens,Reims,0,2,0,win,20241129_Reims_Lens,1.40788,1.40788,48.0,82.9,2.0,0.0,36.0
2024-11-30 18:00:00,Brest,Strasbourg,3,1,2024,Strasbourg,Brest,0,1,3,loss,20241130_Brest_Strasbourg,0.930345,0.930345,62.0,87.4,2.0,0.0,23.0
2024-11-30 20:00:00,Paris Saint Germain,Nantes,1,1,2024,Nantes,Paris Saint Germain,0,1,1,draw,20241130_Paris Saint Germain_Nantes,0.742742,0.742742,16.0,65.4,0.0,0.0,59.0
2024-11-30 16:00:00,Rennes,Saint-Etienne,5,0,2024,Saint-Etienne,Rennes,0,0,5,loss,20241130_Rennes_Saint-Etienne,0.168428,0.168428,,,,,
2024-12-01 16:00:00,Le Havre,Angers,0,1,2024,Angers,Le Havre,0,1,0,win,20241201_Le Havre_Angers,2.10367,2.10367,45.0,83.7,0.0,0.0,33.0
2024-12-01 16:00:00,Lyon,Nice,4,1,2024,Nice,Lyon,0,1,4,loss,20241201_Lyon_Nice,2.03621,2.03621,47.0,79.0,2.0,0.0,23.0
2024-12-01 19:45:00,Marseille,Monaco,2,1,2024,Monaco,Marseille,0,1,2,loss,20241201_Marseille_Monaco,0.958578,0.958578,37.0,73.8,1.0,0.0,17.0
2024-12-01 14:00:00,Montpellier,Lille,2,2,2024,Lille,Montpellier,0,2,2,draw,20241201_Montpellier_Lille,2.06485,0.54466,58.0,82.7,5.0,1.0,25.0
2024-12-01 16:00:00,Toulouse,Auxerre,2,0,2024,Auxerre,Toulouse,0,0,2,loss,20241201_Toulouse_Auxerre,0.129647,0.129647,48.0,73.9,0.0,0.0,20.0
2024-12-06 20:00:00,Auxerre,Paris Saint Germain,0,0,2024,Paris Saint Germain,Auxerre,0,0,0,draw,20241206_Auxerre_Paris Saint Germain,3.04535,3.04535,,,,,
2024-12-06 18:00:00,Lille,Brest,3,1,2024,Brest,Lille,0,1,3,loss,20241206_Lille_Brest,0.740372,0.740372,39.0,77.8,1.0,0.0,14.0
2024-12-07 20:00:00,Angers,Lyon,0,3,2024,Lyon,Angers,0,3,0,win,20241207_Angers_Lyon,2.02701,2.02701,63.0,86.0,2.0,0.0,14.0
2024-12-07 16:00:00,Monaco,Toulouse,2,0,2024,Toulouse,Monaco,0,0,2,loss,20241207_Monaco_Toulouse,0.232536,0.232536,42.0,69.8,2.0,0.0,19.0
2024-12-07 18:00:00,Nice,Le Havre,2,1,2024,Le Havre,Nice,0,1,2,loss,20241207_Nice_Le Havre,1.42884,1.42884,49.0,77.3,2.0,0.0,21.0
2024-12-08 14:00:00,Lens,Montpellier,2,0,2024,Montpellier,Lens,0,0,2,loss,20241208_Lens_Montpellier,1.51819,1.51819,45.0,80.0,3.0,0.0,27.0
2024-12-08 16:00:00,Nantes,Rennes,1,0,2024,Rennes,Nantes,0,0,1,loss,20241208_Nantes_Rennes,0.285927,0.285927,53.0,83.0,1.0,1.0,57.0
2024-12-08 19:45:00,Saint-Etienne,Marseille,0,2,2024,Marseille,Saint-Etienne,0,2,0,win,20241208_Saint-Etienne_Marseille,2.9851,2.09167,68.0,92.1,1.0,0.0,8.0
2024-12-08 16:00:00,Strasbourg,Reims,0,0,2024,Reims,Strasbourg,0,0,0,draw,20241208_Strasbourg_Reims,1.28455,1.28455,52.0,82.5,2.0,0.0,22.0
2024-12-13 19:45:00,Toulouse,Saint-Etienne,2,1,2024,Saint-Etienne,Toulouse,0,1,2,loss,20241213_Toulouse_Saint-Etienne,0.388289,0.388289,,,,,
2024-12-14 18:00:00,Auxerre,Lens,2,2,2024,Lens,Auxerre,0,2,2,draw,20241214_Auxerre_Lens,1.73768,1.73768,60.0,85.0,1.0,0.0,26.0
2024-12-14 16:00:00,Marseille,Lille,1,1,2024,Lille,Marseille,0,1,1,draw,20241214_Marseille_Lille,1.24013,1.24013,44.0,83.8,3.0,0.0,13.0
2024-12-14 20:00:00,Reims,Monaco,0,0,2024,Monaco,Reims,0,0,0,draw,20241214_Reims_Monaco,1.3291,1.3291,64.0,80.0,3.0,0.0,16.0
2024-12-15 16:00:00,Brest,Nantes,4,1,2024,Nantes,Brest,0,1,4,loss,20241215_Brest_Nantes,1.39913,1.39913,49.0,80.6,3.0,0.0,14.0
2024-12-15 16:00:00,Le Havre,Strasbourg,0,3,2024,Strasbourg,Le Havre,0,3,0,win,20241215_Le Havre_Strasbourg,1.39172,1.39172,44.0,85.4,1.0,0.0,40.0
2024-12-15 14:00:00,Montpellier,Nice,2,2,2024,Nice,Montpellier,0,2,2,draw,20241215_Montpellier_Nice,1.55192,1.55192,48.0,84.2,2.0,0.0,41.0
2024-12-15 19:45:00,Paris Saint Germain,Lyon,3,1,2024,Lyon,Paris Saint Germain,0,1,3,loss,20241215_Paris Saint Germain_Lyon,1.23945,1.23945,32.0,79.5,3.0,0.0,18.0
2024-12-15 16:00:00,Rennes,Angers,2,0,2024,Angers,Rennes,0,0,2,loss,20241215_Rennes_Angers,0.391796,0.391796,56.0,82.7,1.0,0.0,18.0
2024-12-18 20:00:00,Monaco,Paris Saint Germain,2,4,2024,Paris Saint Germain,Monaco,0,4,2,win,20241218_Monaco_Paris Saint Germain,2.40654,2.40654,,,,,
2025-01-03 20:00:00,Nice,Rennes,3,2,2024,Rennes,Nice,0,2,3,loss,20250103_Nice_Rennes,1.50451,1.50451,53.0,81.3,3.0,0.0,22.0
2025-01-04 18:00:00,Lille,Nantes,1,1,2024,Nantes,Lille,0,1,1,draw,20250104_Lille_Nantes,1.07277,0.312679,29.0,75.3,2.0,0.0,36.0
2025-01-04 20:00:00,Lyon,Montpellier,1,0,2024,Montpellier,Lyon,0,0,1,loss,20250104_Lyon_Montpellier,1.55585,1.55585,43.0,78.2,2.0,0.0,31.0
2025-01-04 16:00:00,Saint-Etienne,Reims,3,1,2024,Reims,Saint-Etienne,0,1,3,loss,20250104_Saint-Etienne_Reims,1.27612,1.27612,47.0,80.4,1.0,0.0,16.0
2025-01-05 14:00:00,Angers,Brest,2,0,2024,Brest,Angers,0,0,2,loss,20250105_Angers_Brest,0.608874,0.608874,61.0,82.5,1.0,0.0,15.0
2025-01-05 14:00:00,Lens,Toulouse,0,1,2024,Toulouse,Lens,0,1,0,win,20250105_Lens_Toulouse,2.19226,1.43216,34.0,75.7,2.0,0.0,54.0
2025-01-05 19:45:00,Marseille,Le Havre,5,1,2024,Le Havre,Marseille,0,1,5,loss,20250105_Marseille_Le Havre,0.885341,0.885341,30.0,84.2,0.0,0.0,31.0
2025-01-05 14:00:00,Strasbourg,Auxerre,3,1,2024,Auxerre,Strasbourg,0,1,3,loss,20250105_Strasbourg_Auxerre,1.7605,1.7605,40.0,77.7,2.0,0.0,26.0
2025-01-10 20:00:00,Auxerre,Lille,0,0,2024,Lille,Auxerre,0,0,0,draw,20250110_Auxerre_Lille,1.51829,0.758197,70.0,82.7,4.0,0.0,19.0
2025-01-10 18:00:00,Nantes,Monaco,2,2,2024,Monaco,Nantes,0,2,2,draw,20250110_Nantes_Monaco,3.48791,3.48791,68.0,86.2,0.0,0.0,15.0
2025-01-11 16:00:00,Brest,Lyon,2,1,2024,Lyon,Brest,0,1,2,loss,20250111_Brest_Lyon,1.40093,1.40093,67.0,84.3,2.0,0.0,17.0
2025-01-11 18:00:00,Reims,Nice,2,4,2024,Nice,Reims,0,4,2,win,20250111_Reims_Nice,3.22004,2.45995,46.0,81.5,2.0,0.0,25.0
2025-01-11 20:00:00,Rennes,Marseille,1,2,2024,Marseille,Rennes,0,2,1,win,20250111_Rennes_Marseille,2.49254,2.49254,64.0,89.6,2.0,0.0,10.0
2025-01-12 14:00:00,Le Havre,Lens,1,2,2024,Lens,Le Havre,0,2,1,win,20250112_Le Havre_Lens,3.10793,3.10793,69.0,80.3,2.0,0.0,19.0
2025-01-12 16:15:00,Montpellier,Angers,1,3,2024,Angers,Montpellier,0,3,1,win,20250112_Montpellier_Angers,3.46863,3.46863,42.0,80.8,2.0,0.0,57.0
2025-01-12 19:45:00,Paris Saint Germain,Saint-Etienne,2,1,2024,Saint-Etienne,Paris Saint Germain,0,1,2,loss,20250112_Paris Saint Germain_Saint-Etienne,0.410024,0.410024,,,,,
2025-01-12 16:15:00,Toulouse,Strasbourg,1,2,2024,Strasbourg,Toulouse,0,2,1,win,20250112_Toulouse_Strasbourg,1.82783,1.82783,47.0,83.4,4.0,0.0,40.0
2025-01-17 20:05:00,Lille,Nice,2,1,2024,Nice,Lille,0,1,2,loss,20250117_Lille_Nice,2.90437,2.90437,45.0,78.2,3.0,0.0,22.0
2025-01-17 18:00:00,Montpellier,Monaco,2,1,2024,Monaco,Montpellier,0,1,2,loss,20250117_Montpellier_Monaco,1.74957,1.74957,67.0,80.3,2.0,0.0,24.0
2025-01-18 16:00:00,Lens,Paris Saint Germain,1,2,2024,Paris Saint Germain,Lens,0,2,1,win,20250118_Lens_Paris Saint Germain,1.57299,1.57299,,,,,
2025-01-18 20:05:00,Lyon,Toulouse,0,0,2024,Toulouse,Lyon,0,0,0,draw,20250118_Lyon_Toulouse,1.36611,1.36611,38.0,76.1,0.0,0.0,34.0
2025-01-18 18:00:00,Rennes,Brest,1,2,2024,Brest,Rennes,0,2,1,win,20250118_Rennes_Brest,1.87321,1.87321,32.0,66.9,3.0,0.0,39.0
2025-01-19 16:15:00,Angers,Auxerre,2,0,2024,Auxerre,Angers,0,0,2,loss,20250119_Angers_Auxerre,0.462137,0.462137,52.0,85.8,1.0,1.0,23.0
2025-01-19 19:45:00,Marseille,Strasbourg,1,1,2024,Strasbourg,Marseille,0,1,1,draw,20250119_Marseille_Strasbourg,0.854933,0.854933,31.0,72.7,3.0,0.0,39.0
2025-01-19 16:15:00,Reims,Le Havre,1,1,2024,Le Havre,Reims,0,1,1,draw,20250119_Reims_Le Havre,1.29453,1.29453,45.0,78.5,2.0,0.0,45.0
2025-01-19 14:00:00,Saint-Etienne,Nantes,1,1,2024,Nantes,Saint-Etienne,0,1,1,draw,20250119_Saint-Etienne_Nantes,1.36031,1.36031,25.0,63.8,1.0,0.0,54.0
2025-01-24 19:45:00,Auxerre,Saint-Etienne,1,1,2024,Saint-Etienne,Auxerre,0,1,1,draw,20250124_Auxerre_Saint-Etienne,1.1913,1.1913,,,,,
2025-01-25 16:00:00,Monaco,Rennes,3,2,2024,Rennes,Monaco,0,2,3,loss,20250125_Monaco_Rennes,1.85205,1.85205,48.0,76.2,3.0,0.0,24.0
2025-01-25 20:05:00,Paris Saint Germain,Reims,1,1,2024,Reims,Paris Saint Germain,0,1,1,draw,20250125_Paris Saint Germain_Reims,0.613384,0.613384,22.0,66.5,2.0,0.0,34.0
2025-01-25 18:00:00,Strasbourg,Lille,2,1,2024,Lille,Strasbourg,0,1,2,loss,20250125_Strasbourg_Lille,1.95469,1.95469,58.0,85.6,2.0,0.0,16.0
2025-01-26 14:00:00,Le Havre,Brest,0,1,2024,Brest,Le Havre,0,1,0,win,20250126_Le Havre_Brest,2.38282,2.38282,55.0,82.5,3.0,0.0,40.0
2025-01-26 16:15:00,Lens,Angers,1,0,2024,Angers,Lens,0,0,1,loss,20250126_Lens_Angers,0.0813578,0.0813578,36.0,69.8,1.0,0.0,27.0
2025-01-26 16:15:00,Nantes,Lyon,1,1,2024,Lyon,Nantes,0,1,1,draw,20250126_Nantes_Lyon,1.61762,1.61762,62.0,86.6,1.0,0.0,31.0
